firm_id,firm_name,n_trials,first_approval_date,n_approvals
718,"Alume Biosciences, Inc.",3,NA,0
719,Alumis Inc,6,NA,0
720,Alung Technologies,5,NA,0
721,"Alvea Holdings, LLC",1,NA,0
723,Alvimedica,5,NA,0
724,Alvine Pharmaceuticals Inc.,7,NA,0
725,Alvogen Korea,23,1967-07-05,59
726,Alvogen Pine Brook LLC,1,2018-08-17,3
727,Alvotech Swiss AG,15,NA,0
728,ALX Oncology Inc.,7,NA,0
729,Alyatec,6,NA,0
730,Alydia Health,3,NA,0
731,Alyssum Therapeutics,1,NA,0
733,"Alza Corporation, DE, USA",38,1976-02-04,10
734,"Alzamend Neuro, Inc.",2,NA,0
735,"Alzeca Biosciences, Inc.",1,NA,0
736,AlzeCure Pharma,5,NA,0
737,"Alzheimer's Disease Expert Lab (ADEL), Inc.",2,NA,0
738,Alzheimer's Light LLC,2,NA,0
739,Alzheon Inc.,4,NA,0
740,Alzinova AB,1,NA,0
741,AlzProtect SAS,1,NA,0
742,AM-Pharma,12,NA,0
743,"AMAG Pharmaceuticals, Inc.",23,1996-08-30,2
744,"Amakem, NV",3,NA,0
745,Amal Therapeutics,2,NA,0
746,"Amalgam Rx, Inc.",2,NA,0
747,Amaranth Medical Inc.,4,NA,0
748,"Amarantus BioScience Holdings, Inc.",3,NA,0
750,Amarin Pharma Inc.,4,1974-05-15,4
752,Amazentis SA,14,NA,0
754,"Amber Ophthalmics, Inc.",4,NA,0
755,"Ambrilia Biopharma, Inc.",3,NA,0
757,Ambrosia - SupHerb Ltd.,2,NA,0
758,"Ambrx, Inc.",5,NA,0
759,Ambry Genetics,3,NA,0
760,Ambryx Biotechnology,1,NA,0
761,Ambu A/S,10,NA,0
763,Ambulanzpartner Soziotechnologie APST GmbH,2,NA,0
764,AMCG,1,NA,0
765,Amckaus PTY LTD.,2,NA,0
766,amcure GmbH,1,NA,0
767,AmDerma,7,NA,0
768,"Ameda, Inc.",1,NA,0
769,Amedica Corporation,2,NA,0
770,"Amen Clinics, Inc.",2,NA,0
771,American Association of Sensory Electrodiagnostic Medicine,2,NA,0
772,"American BioOptics, LLC",1,NA,0
773,American College of Radiology - Image Metrix,2,NA,0
774,American CryoStem Corporation,3,NA,0
780,"American Oriental Bioengineering, Inc.",1,NA,0
781,"American Regent, Inc.",52,1972-04-26,73
782,American Medical Systems,21,NA,0
783,AmeriSciences LP,1,NA,0
784,Ameritek USA,1,NA,0
785,"Amersham Buchler, GmbH & Co KG",1,NA,0
786,AMES Technology,4,NA,0
788,Amgen,861,1989-06-01,9
789,Amicus Therapeutics,46,2018-08-10,2
791,"Aminex Therapeutics, Inc.",3,NA,0
792,"Amino Up Chemicals Co., Ltd.",1,NA,0
793,"AMIpharm Co., Ltd.",4,NA,0
794,"Amit Malhotra, MD",1,NA,0
795,"Amivas (US), LLC",1,2020-05-26,1
796,"AmMax Bio, Inc.",6,NA,0
797,"Amneal Pharmaceuticals, LLC",14,1992-06-17,236
800,"Amnio Technology, LLC",1,NA,0
801,Amniotics AB,1,NA,0
802,"Amniox Medical, Inc.",3,NA,0
803,Amnis Therapeutics,1,NA,0
805,AMO Pharma Limited,4,NA,0
806,Amolyt Pharma,2,NA,0
807,Amoneta Diagnostics SAS,2,NA,0
808,Amorepacific Corporation,19,NA,0
809,Amorphical Ltd.,7,NA,0
810,"Amp Orthopedics, Inc.",3,NA,0
811,Amparo GmbH,1,NA,0
812,"Ampel BioSolutions, LLC",3,NA,0
813,"Amphastar Pharmaceuticals, Inc.",20,2004-07-21,3
814,Amphera BV,1,NA,0
815,"Amphivena Therapeutics, Inc.",3,NA,0
816,"Amphora Medical, Inc.",1,NA,0
817,Ampio Pharmaceuticals. Inc.,15,NA,0
818,Amplia Therapeutics Limited,1,NA,0
819,Amplicon AB,1,NA,0
820,AmpliMed Corporation,7,NA,0
821,"Amplitude Vascular Systems, Inc.",1,NA,0
822,"AmPurity Nutraceuticals, LLC",1,NA,0
823,Amryt Pharma,4,2012-12-21,2
824,Amryt Research Limited,1,2012-12-21,2
825,Amsterdam Molecular Therapeutics,4,NA,0
826,"AmtixBio Co., Ltd.",1,NA,0
827,"Amunix, a Sanofi Company",2,NA,0
828,Amvac Kft.,1,NA,0
829,Amway (China) R&D Center,4,NA,0
830,Amwise Diagnostics Pte. Ltd.,1,NA,0
831,Amydis Inc.,3,NA,0
832,"Amygdala Neurosciences, Inc.",1,NA,0
833,Amylyx Pharmaceuticals Inc.,10,NA,0
834,Amyndas Pharmaceuticals S.A.,3,NA,0
835,"Amytrx Therapeutics, Inc.",1,NA,0
836,Amzell,3,NA,0
837,"AN2 Therapeutics, Inc",5,NA,0
838,Anabio R&D,5,NA,0
839,"Kissei Pharmaceutical Co., Ltd.",57,NA,0
840,AnaCardio AB,1,NA,0
841,Anaconda Biomed S.L.,3,NA,0
843,"Anaeropharma Science, Inc.",1,NA,0
844,"Anagram Therapeutics, Inc.",1,NA,0
845,Anaiah Healthcare Pvt Ltd,3,NA,0
847,Analogic Corporation,1,NA,0
848,Analytics For Life,2,NA,0
849,"AnalyticsPlus, Inc.",1,NA,0
850,AnaMar AB,4,NA,0
851,"AnaptysBio, Inc.",16,NA,0
852,Anavasi Diagnostics,1,NA,0
853,Anaveon AG,3,NA,0
854,Anavex Life Sciences Corp.,11,NA,0
855,Anaxsys Technology Ltd,1,NA,0
856,Anbics Management-Services Ag,1,NA,0
857,"Anbogen Therapeutics, Inc.",1,NA,0
858,"Anchen Pharmaceuticals, Inc",2,2006-12-14,30
859,Anchiano Therapeutics Israel Ltd.,6,NA,0
860,"AnchorDx Medical Co., Ltd.",4,NA,0
861,Ancon Technologies Ltd,1,NA,0
862,"Ancora Bio, Inc. d/b/a EmbarkNeuro, Inc.",1,NA,0
864,"Ancora Heart, Inc.",10,NA,0
865,"Anda Biopharmaceutical Development (Shenzhen) Co., Ltd.",1,NA,0
866,Andarix Pharmaceuticals,1,NA,0
867,Anderson Advanced Ingredients,1,NA,0
868,Anderson Clinical Research,4,NA,0
869,Andes Biotechnologies,2,NA,0
870,AndHealth,1,NA,0
871,"Andon Health Co., Ltd",18,NA,0
875,Andramed GmbH,1,NA,0
876,Tioga Pharmaceuticals,6,NA,0
877,Andrew Gvozdanovic,1,NA,0
878,Andrew Kennedy,1,NA,0
879,Andromeda Biotech Ltd.,4,NA,0
880,AndroScience Corp,2,NA,0
881,Anebulo Pharmaceuticals,2,NA,0
882,Anecova SA,3,NA,0
883,"Aneira Pharma, Inc.",2,NA,0
884,"Anelixis Therapeutics, LLC",2,NA,0
885,Anergis,6,NA,0
886,"Anesiva, Inc.",9,NA,0
887,AnewPharma,14,NA,0
888,Anewsha Therapeutics Inc.,1,NA,0
889,"Angde Biotech Pharmaceutical Co., Ltd.",5,NA,0
890,Angel Medical Systems,3,NA,0
891,Angelini Farmacéutica,6,NA,0
892,Angelini Pharma Česká republika s.r.o.,1,NA,0
894,"AnGes USA, Inc.",11,NA,0
895,Angimmune LLC,4,NA,0
896,Angioblast Systems,1,NA,0
897,Angiochem Inc,8,NA,0
898,Angiocrine Bioscience,3,NA,0
899,"Angiodynamics, Inc.",14,NA,0
900,Angiogenix,2,NA,0
901,"AngioLab, Inc.",3,NA,0
902,Angion Biomedica Corp,12,NA,0
903,Angionetics Inc.,1,NA,0
904,"AngioSafe, Inc.",1,NA,0
905,"AngioScore, Inc.",1,NA,0
906,Angioslide Ltd.,1,NA,0
907,Angiotech Pharmaceuticals,6,NA,0
908,Angiowave Imaging,1,NA,0
910,Angitia Biopharmaceuticals,4,NA,0
911,Angle plc,4,NA,0
912,Ångstrom Pharmaceuticals,2,NA,0
913,"Angulus, LLC",1,NA,0
914,AnHeart Therapeutics Inc.,9,NA,0
916,"Anhui Zhifei Longcom Biologic Pharmacy Co., Ltd.",43,NA,0
917,"Anika Therapeutics, Inc.",16,NA,0
918,Animas Corporation,4,NA,0
919,"Animated Dynamics, Inc.",3,NA,0
920,Anjali Raja Beharelle,1,NA,0
921,Anji Pharma,3,NA,0
922,"Ankasa Regenerative Therapeutics, Inc.",1,NA,0
923,Anklam Extrakt,1,NA,0
924,"Ankyra Therapeutics, Inc",1,NA,0
925,ANM Adaptive Neuromodulation GmbH,2,NA,0
926,Annabella Tech Ltd,1,NA,0
927,Anne Lindblad,1,NA,0
928,Anne's Day Ltd,1,NA,0
929,Annette C. Toledano MD,1,NA,0
930,Annexin Pharmaceuticals AB,2,NA,0
931,"Annexon, Inc.",13,NA,0
932,"AnnJi Pharmaceutical Co., Ltd.",2,NA,0
933,Annovis Bio Inc.,5,NA,0
934,Anokion SA,1,NA,0
935,Anosys,1,NA,0
936,Another Way Products,1,NA,0
937,"Anova Enterprises, Inc",1,NA,0
938,ANS Pharma,2,NA,0
939,"Ansun Biopharma, Inc.",10,NA,0
940,"ANSwers Neuroscience, Inc.",1,NA,0
941,Antabio,1,NA,0
942,Antares Pharma Inc.,9,2015-12-10,3
945,Antengene Corporation,18,NA,0
948,AnteoTech Ltd,1,NA,0
949,Anterios Inc.,5,NA,0
950,Anteris Technologies Ltd.,4,NA,0
951,"Anterogen Co., Ltd.",30,NA,0
952,Antev Ltd.,2,NA,0
953,Anthera Pharmaceuticals,25,NA,0
954,Anthogyr,2,NA,0
955,Anthony Magliocco,2,NA,0
956,"Anthos Therapeutics, Inc.",6,NA,0
957,Anthra Pharmaceuticals,2,NA,0
958,"AnthroTronix, Inc.",1,NA,0
959,Antia Therapeutics AG,1,NA,0
960,Antibe Therapeutics Inc.,3,NA,0
961,"Antigen Laboratories, Inc.",2,NA,0
962,"Antios Therapeutics, Inc",6,NA,0
963,"Antipodean Pharmaceuticals, Inc.",3,NA,0
964,Antisoma Research,11,NA,0
965,Antiva Biosciences,5,NA,0
966,Antnor,1,NA,0
967,Antonio M. Puppo,1,NA,0
968,Antria,4,NA,0
969,"Anulex Technologies, Inc.",1,NA,0
970,"Anumana, Inc.",1,NA,0
971,Anwita Biosciences,2,NA,0
972,AnX Robotica Corp.,1,NA,0
973,"Anza Therapeutics, Inc.",3,NA,0
974,AO GENERIUM,18,NA,0
975,AOBiome LLC,11,NA,0
976,AOP Orphan Pharmaceuticals AG,11,NA,0
977,AorticLab Srl,1,NA,0
978,AOSpine Europe,1,NA,0
979,AOTI Ltd.,2,NA,0
980,AP Biosciences Inc.,1,NA,0
981,Apceth GmbH & Co. KG,2,NA,0
982,ApcinteX Ltd,4,NA,0
983,Apeiron Biologics,4,NA,0
984,"Apellis Pharmaceuticals, Inc.",23,2021-05-14,1
985,Apeptico Forschung und Entwicklung GmbH,3,NA,0
986,"Aperion Biologics, Inc.",1,NA,0
987,"Aperture Medical Technology, LLC",2,NA,0
989,Apex Bioscience,2,NA,0
990,"Apexian Pharmaceuticals, Inc.",1,NA,0
991,"Apexigen America, Inc.",4,NA,0
992,"ApexLens Co., Ltd.",1,NA,0
993,Apexum Ltd.,1,NA,0
994,Aphaia Pharma US LLC,4,NA,0
995,Aphios,2,NA,0
996,Apica Cardiovascular Limited,1,NA,0
997,Apieron,2,NA,0
998,Apifix,6,NA,0
999,"Apimeds, Inc.",3,NA,0
1000,"Apira Science, Inc.",1,NA,0
1001,Apitope International NV,2,NA,0
1003,Aplagon Oy,1,NA,0
1004,Aplos Medical,1,NA,0
1005,"Apnex Medical, Inc.",3,NA,0
1006,"ApniCure, Inc.",4,NA,0
1007,Apnimed,11,NA,0
1009,Apogenix GmbH,4,NA,0
1010,APOGEPHA Arzneimittel GmbH,3,NA,0
1014,"Apollo Endosurgery, Inc.",12,NA,0
1015,Apollomics Inc.,7,NA,0
1017,"Memgen, LLC",4,NA,0
1018,"Aponia Laboratories, Inc.",2,NA,0
1019,ApoPharma,23,NA,0
1020,Apos Medical and Sports Technology Ltd.,1,NA,0
1021,Aposcience AG,1,NA,0
1022,Aposense Ltd.,4,NA,0
1023,Apotex Inc.,4,1964-01-17,138
1024,"Apothyx, Co.",1,NA,0
1025,APP Vision Care Inc.,1,2002-05-28,1
1026,Appa Health,1,NA,0
1027,Appili Therapeutics Inc.,3,NA,0
1028,"Applaud Medical, Inc.",2,NA,0
1029,Apple Inc.,10,NA,0
1031,"Applied Biology, Inc.",18,NA,0
1034,Applied Molecular Evolution,2,NA,0
1035,Applied Molecular Transport,8,NA,0
1036,"Applied Therapeutics, Inc.",8,NA,0
1037,Applied Science & Performance Institute,11,NA,0
1038,Applied Spectral Imaging Ltd.,7,NA,0
1041,AppliedVR Inc.,5,NA,0
1042,Aprea Therapeutics,12,NA,0
1043,"Apreo Health, Inc.",2,NA,0
1044,APrevent Biotech GmbH,2,NA,0
1045,"Apricity Health, LLC",1,NA,0
1046,APRINOIA Therapeutics,1,NA,0
1047,"APRINOIA Therapeutics, LLC",2,NA,0
1048,"Apros Therapeutics, Inc",1,NA,0
1049,Apsara Medical Corporation,1,NA,0
1050,Apsen Farmaceutica S.A.,10,NA,0
1051,"APT Pharmaceuticals, Inc.",3,NA,0
1052,Aptarion Biotech AG,3,NA,0
1053,aptaTargets S.L.,3,NA,0
1054,Apteeus,1,NA,0
1055,Aptevo Therapeutics,9,NA,0
1057,Aptinyx,8,NA,0
1058,Aptis Medical,1,NA,0
1059,Aptissen SA,5,NA,0
1060,Aptitude Medical Systems,1,NA,0
1061,Aptorum International Limited,2,NA,0
1062,Aptose Biosciences Inc.,8,NA,0
1063,Apurano Pharmaceuticals GmbH,8,NA,0
1064,Apyx Medical,10,NA,0
1065,AQILION AB,1,NA,0
1066,"Aqtual, Inc.",1,NA,0
1067,Aqua Medical Services (Pvt) Ltd,9,NA,0
1069,Aqualung Therapeutics Corp.,2,NA,0
1070,AquaPass Medical Ltd.,2,NA,0
1072,Aqueduct Medical Ltd,5,NA,0
1073,Aquestive Therapeutics,7,2010-07-02,2
1074,"AqueSys, Inc.",3,NA,0
1075,Aquilon Pharmaceuticals S.A.,3,NA,0
1076,"Taiho Oncology, Inc.",58,2015-09-22,1
1077,"Aqumen Biopharmaceuticals, N.A.",2,NA,0
1078,"Aquora Research & Consulting, LLC",1,NA,0
1079,"Aquyre Bioscience, Inc",1,NA,0
1080,Araclon Biotech S.L.,2,NA,0
1081,Aradigm Corporation,4,NA,0
1082,"Arafarma Group, S.A.",5,NA,0
1083,"Aragon Pharmaceuticals, Inc.",16,NA,0
1084,"Araim Pharmaceuticals, Inc.",1,NA,0
1085,"Aramis Biosciences, Inc.",1,NA,0
1086,Arana Therapeutics Ltd,2,NA,0
1087,Arava Bio Tech Ltd.,2,NA,0
1088,Aravax Pty Ltd,1,NA,0
1089,"Aravive, Inc.",7,NA,0
1090,Arbele Pty Ltd,1,NA,0
1092,"Arbor Pharmaceuticals, Inc.",15,1980-10-08,4
1093,Arbutus Biopharma Corporation,10,NA,0
1094,ARC Devices,3,NA,0
1096,"ARCA Biopharma, Inc.",12,NA,0
1097,"Arcellx, Inc.",3,NA,0
1098,Arcensus GmbH,1,NA,0
1099,Arch Biopartners Inc.,4,NA,0
1100,Arch Oncology,4,NA,0
1102,Archean Technologies,1,NA,0
1103,Archemix Corp.,6,NA,0
1104,Archeon,1,NA,0
1105,Archigen Biotech Limited,2,NA,0
1106,"Archimage, Inc.",1,NA,0
1107,Archimedes Development Ltd,5,NA,0
1108,Archivel Farma S.L.,6,NA,0
1109,"Archus Orthopedics, Inc.",1,NA,0
1110,Arcion Therapeutics Inc,1,NA,0
1111,ARCTEC,4,NA,0
1112,Arctic Nutrition AS,3,NA,0
1114,"Arcturus Therapeutics, Inc.",9,NA,0
1115,"Arcus Biosciences, Inc.",26,NA,0
1116,"Arcutis Biotherapeutics, Inc.",22,2022-07-29,1
1117,Ardana Bioscience Ltd,3,NA,0
1118,"Ardea Biosciences, Inc.",36,NA,0
1119,Ardelyx,27,2019-09-12,1
1120,Ardentis Cliniques Dentaires,1,NA,0
1121,Ardeypharm GmbH,1,NA,0
1122,Ardigen,4,NA,0
1123,Arecor Limited,4,NA,0
1124,Arena Pharmaceuticals,17,NA,0
1125,Arete Therapeutics,1,NA,0
1126,Areteia Therapeutics,3,NA,0
1127,Arga Medtech SA,1,NA,0
1128,argenx,46,2021-12-17,1
1129,Arginox Pharmaceuticals,1,NA,0
1130,Argon Medical Devices,2,NA,0
1131,"Argorna Pharmaceuticals Co., LTD",2,NA,0
1132,Argos Therapeutics,10,NA,0
1133,Argus Pharmaceuticals,3,NA,0
1135,"Aria CV, Inc",3,NA,0
1136,Ariad Pharmaceuticals,13,NA,0
1137,"AriBio Co., Ltd.",2,NA,0
1138,"Aridis Pharmaceuticals, Inc.",6,NA,0
1139,"aRigen Pharmaceuticals, Inc.",1,NA,0
1140,Arion Bio,2,NA,0
1141,"Arisan Therapeutics, Inc.",1,NA,0
1142,Arisaph Pharmaceuticals Inc,3,NA,0
1143,"Aristea Therapeutics, Inc.",6,NA,0
1144,Aristo Pharma Iberia,1,NA,0
1145,"Ariston Pharmaceuticals, Inc.",1,NA,0
1146,Arixa Pharmaceuticals,1,NA,0
1147,"ARJ Medical, Inc.",3,NA,0
1148,Arjil Pharmaceuticals LLC,1,NA,0
1149,Arjo AB,2,NA,0
1151,Arjohuntleigh,1,NA,0
1152,Arjuna Natural Limited,2,NA,0
1153,Ark Therapeutics Ltd,1,NA,0
1154,ARKAY Therapeutics,1,NA,0
1155,Arkin,4,NA,0
1156,ARKSurgical,1,NA,0
1157,Arla Foods,2,NA,0
1158,Arlene Fink Associates,1,NA,0
1159,"Armaceutica, Inc.",1,NA,0
1160,"ArmaGen, Inc",5,NA,0
1161,Armaron Bio Pty Ltd,1,NA,0
1162,"Armata Pharmaceuticals, Inc.",13,NA,0
1163,"Armgo Pharma, Inc.",2,NA,0
1164,Armra,1,NA,0
1165,ARNA Genomics US Inc.,2,NA,0
1166,Arno Therapeutics,6,NA,0
1167,ARO Medical,3,NA,0
1169,Aroa Biosurgery Limited,3,NA,0
1170,"Arog Pharmaceuticals, Inc.",17,NA,0
1171,Aromtech Ltd.,1,NA,0
1172,Aronex Pharmaceuticals,6,NA,0
1173,"Aronora, Inc.",4,NA,0
1174,AronPharma Sp. z o. o.,10,NA,0
1176,Arpida AG,3,NA,0
1177,Arquer Diagnostics Ltd,2,NA,0
1178,"ArQule, Inc., a subsidiary of Merck Sharp & Dohme LLC, a subsidiary of Merck & Co., Inc. (Rahway, NJ USA)",32,NA,0
1179,Arrae,1,NA,0
1180,"Array Biopharma, now a wholly owned subsidiary of Pfizer",31,2018-06-27,4
1182,Arrevus Inc.,5,NA,0
1183,Arrien Pharmaceuticals,1,NA,0
1184,"Arrinex, Inc.",4,NA,0
1185,"ArriVent BioPharma, Inc.",2,NA,0
1186,Arrow Therapeutics,5,2021-05-21,1
1187,Arrowhead Pharmaceuticals,36,NA,0
1188,Arrys Therapeutics,2,NA,0
1189,"ARS Pharmaceuticals, Inc.",3,NA,0
1190,"Arsanis, Inc.",1,NA,0
1191,"Ablative Solutions, Inc.",7,NA,0
1193,"Arstasis, Inc.",2,NA,0
1195,ART Medical Ltd.,5,NA,0
1196,"Art Optical Contact Lens, Inc.",1,NA,0
1197,Artann Laboratories,15,NA,0
1198,Artax Biopharma Inc,4,NA,0
1199,ARTBIO Inc.,1,NA,0
1200,Artcline GmbH,2,NA,0
1201,"Artegraft, Inc.",1,NA,0
1202,Arterial Remodeling Technologies,2,NA,0
1203,"Arteriocyte, Inc.",5,NA,0
1205,Arthesys,3,NA,0
1206,"Arthrex, Inc.",19,NA,0
1209,Arthritis Innovation Corporation,3,NA,0
1210,Arthritis Northwest PLLC,4,NA,0
1211,"Arthro-Anda Tianjin Biologic Technology Co., Ltd.",1,NA,0
1212,ArthroBiologix Inc.,1,NA,0
1213,Arthrogen,2,NA,0
1214,ArthroLab Inc.,1,NA,0
1215,Arthrosi Therapeutics,7,NA,0
1216,Artialis,3,NA,0
1217,Articulate Labs,1,NA,0
1218,Articulinx,2,NA,0
1219,ARTIDIS AG,1,NA,0
1220,Artielle ImmunoTherapeutics,1,NA,0
1221,Artimplant AB,1,NA,0
1222,Artios Pharma Ltd,5,NA,0
1223,Artiria Medical,1,NA,0
1224,"Artisan Pharma, Inc.",1,NA,0
1225,"Artiva Biotherapeutics, Inc.",2,NA,0
1226,Artivion Inc.,4,NA,0
1227,Artoss Inc.,4,NA,0
1228,Artu Biologicals,3,NA,0
1229,"ArtVentive Medical Group, Inc.",2,NA,0
1230,Arvid Carlsson Research AB,1,NA,0
1231,"Arvinas Androgen Receptor, Inc.",3,NA,0
1232,"Arvinas Estrogen Receptor, Inc.",2,NA,0
1233,Arvinas Inc.,1,NA,0
1234,Arxx Therapeutics,1,NA,0
1236,ARYx Therapeutics,3,NA,0
1237,Asahi Intecc USA Inc,1,NA,0
1238,Asahi Kasei Pharma Corporation,21,NA,0
1241,Asalus Medical Instruments Limited,1,NA,0
1242,Asana BioSciences,11,NA,0
1243,Asarina Pharma,3,NA,0
1244,ASC Therapeutics,2,NA,0
1245,Ascelia Pharma AB,1,NA,0
1247,Ascend Performance Materials,1,NA,0
1248,ASCEND Therapeutics,7,2021-12-17,2
1250,Ascendis Pharma A/S,19,NA,0
1251,Ascendis Pharma Bone Diseases A/S,2,NA,0
1253,Ascendis Pharma Growth Disorders A/S,3,NA,0
1255,"Ascendo Biotechnology Co., Ltd.",1,NA,0
1256,Asceneuron S.A.,3,NA,0
1258,Ascensia Diabetes Care,42,NA,0
1260,Ascension Health,3,NA,0
1262,Ascenta Therapeutics,10,NA,0
1263,Ascentage Pharma Group Inc.,45,NA,0
1264,"Ascentawits Pharmaceuticals, Ltd",2,NA,0
1265,"Ascentia Health, Inc.",1,NA,0
1266,"AscentX Medical, Inc.",1,NA,0
1267,Ascentys Ltd,1,NA,0
1268,"Asclepius Technology Company Group (Suzhou) Co., Ltd.",4,NA,0
1269,"AsclepiX Therapeutics, Inc.",3,NA,0
1270,"Ascletis Pharmaceuticals Co., Ltd.",30,NA,0
1271,Ascyrus Medical LLC.,2,NA,0
1272,Asepticys LLC,1,NA,0
1273,Ash Access Technology,1,NA,0
1274,"Asher Biotherapeutics, Inc.",1,NA,0
1275,Ashley Downs Bioscience,1,NA,0
1276,"AshtaYoga, LLC",3,NA,0
1277,"Ashvattha Therapeutics, Inc.",4,NA,0
1278,"Asia Cell Therapeutics (Shanghai) Co., Ltd.",8,NA,0
1280,Asian Eye Institute,1,NA,0
1281,"Asieris MediTech (Hong Kong) Co., Ltd.",1,NA,0
1282,"Asieris Pharmaceutical Technologies Co., Ltd.",2,NA,0
1284,ASIS Corporation,3,NA,0
1285,ASIT Biotech S.A.,2,NA,0
1287,"ASKA Pharmaceutical Co., Ltd.",1,NA,0
1288,Askel Healthcare Ltd,1,NA,0
1289,"AskGene Pharma, Inc.",7,NA,0
1290,"Asklepion Pharmaceuticals, LLC",6,NA,0
1291,"Asklepios Biopharmaceutical, Inc.",5,NA,0
1292,Asklepios proresearch,11,NA,0
1293,Asmacure Ltée,4,NA,0
1294,Asociacion Latinoamericana de Torax,2,NA,0
1295,Asofarma de México S.A de C.V.,1,NA,0
1296,Asofarma S.A.I. y C.,1,NA,0
1297,ASP Health,1,NA,0
1298,Aspa Therapeutics,2,NA,0
1299,Aspen Global Incorporated,2,1999-03-24,4
1300,Aspen USA Inc,1,1999-03-24,4
1301,"Aspero Medical, Inc.",1,NA,0
1302,Aspira Women's Health,3,NA,0
1303,Aspire Medical,3,NA,0
1305,Aspireo Pharmaceuticals Limited,5,NA,0
1306,Aspivix SA,2,NA,0
1307,ASQA a.s.,1,NA,0
1308,Assembly Biosciences,17,NA,0
1310,Assumpta Solome Nantume,1,NA,0
1311,Assurex Health Inc.,4,NA,0
1312,"AST Products, Inc.",8,NA,0
1313,"Astavita, Inc.",1,NA,0
1314,Astel Medica,1,NA,0
1315,Astellas Gene Therapies,5,NA,0
1317,Astellas Pharma a/s,2,1957-12-03,36
1318,"Astellas Pharma Canada, Inc.",1,1957-12-03,36
1319,"Astellas Pharma China, Inc.",25,1957-12-03,36
1320,Astellas Pharma Europe B.V.,94,1957-12-03,36
1321,Astellas Pharma Europe Ltd.,28,1957-12-03,36
1322,"Astellas Pharma Global Development, Inc.",175,1957-12-03,36
1323,Astellas Pharma Inc,519,1957-12-03,36
1324,Astellas Pharma International B.V.,1,1957-12-03,36
1325,"Astellas Pharma Korea, Inc.",16,1957-12-03,36
1326,Astellas Pharma S.A.S.,4,1957-12-03,36
1327,Astellas Pharma s.r.o.,1,1957-12-03,36
1328,Astellas Pharma Singapore Pte. Ltd.,7,1957-12-03,36
1329,"Astellas Pharma Taiwan, Inc.",2,1957-12-03,36
1330,"Astellas Scientific & Medical Affairs, Inc.",1,NA,0
1331,Asten Sante,2,NA,0
1332,"Asterias Biotherapeutics, Inc.",1,NA,0
1333,"Astex Pharmaceuticals, Inc.",56,NA,0
1334,Asthma Management Systems,1,NA,0
1335,"Avidity Biosciences, Inc.",6,NA,0
1336,Astion Pharma A/S,3,NA,0
1337,Aston Sci. Inc.,4,NA,0
1338,ASTORA Women's Health,7,NA,0
1339,Astra USA,9,NA,0
1340,AstraZeneca,3027,1951-05-17,116
1342,"Astria Therapeutics, Inc.",3,NA,0
1343,"Astute Medical, Inc.",8,NA,0
1344,ASUSTek Computer INC.,3,NA,0
1345,Asutra,1,NA,0
1346,Asylia Diagnostics BV,1,NA,0
1347,"Asystem, Inc.",1,NA,0
1348,Atabay Kimya Sanayi Ticaret A.S.,2,NA,0
1349,Atacama Therapeutics,2,NA,0
1350,"AtaCor Medical, Inc.",9,NA,0
1351,Atamyo Therapeutics,3,NA,0
1352,Atara Biotherapeutics,9,NA,0
1353,"Atea Pharmaceuticals, Inc.",24,NA,0
1354,ATF Implants,1,NA,0
1355,"ATGC Co., Ltd.",2,NA,0
1356,ATGen Canada Inc,3,NA,0
1357,atHeart Medical,2,NA,0
1358,"Athena Feminine Technologies, Inc.",1,NA,0
1359,"Athenex, Inc.",23,2017-11-27,1
1360,Athera Biotechnologies AB,2,NA,0
1361,AtheroGenics,2,NA,0
1362,"AtheroMed, Inc",1,NA,0
1363,AtheroNova Inc.,1,NA,0
1364,"Athersys, Inc",9,NA,0
1365,Athira Pharma,7,NA,0
1366,Athletic Greens International,1,NA,0
1367,Athos Therapeutics Inc,1,NA,0
1368,"ATI Holdings, LLC",2,NA,0
1369,Atia Vision,1,NA,0
1370,Ativus Farmaceutica Ltda,1,NA,0
1371,Atlantia Food Clinical Trials,7,NA,0
1372,Atlantic Pharmaceuticals Ltd,2,NA,0
1374,Atlas Biomed,4,2002-01-24,4
1375,"AtlasMedx, Incorporated",1,NA,0
1376,Atmo Biosciences Pty Ltd,3,NA,0
1377,AtoGen Co. Ltd,1,NA,0
1378,"Atopix Therapeutics, Ltd.",3,NA,0
1379,Atos Medical AB,11,NA,0
1380,"Atossa Therapeutics, Inc.",8,NA,0
1381,Atox Bio Ltd,4,NA,0
1382,"Atreca, Inc.",1,NA,0
1383,Atreon Orthopedics,1,NA,0
1384,Atrian Medical Ltd.,2,NA,0
1385,"AtriCure, Inc.",30,NA,0
1386,Atridia Pty Ltd.,25,NA,0
1387,Atrium Medical Corporation,12,NA,0
1389,Atriva Therapeutics GmbH,3,NA,0
1390,ATRO Medical B.V.,2,NA,0
1391,Atrogi AB,1,NA,0
1392,Atsena Therapeutics Inc.,2,NA,0
1393,"Attenua, Inc.",1,NA,0
1394,Attenuon,4,NA,0
1395,"Atteris Healthcare, LLC",1,NA,0
1396,Attgeno AB,4,NA,0
1397,"Attralus, Inc.",4,NA,0
1398,"Attune Health Research, Inc.",5,NA,0
1399,ATXA Therapeutics Limited,2,NA,0
1400,"aTyr Pharma, Inc.",11,NA,0
1401,Aubrey Inc.,3,NA,0
1403,"Aucta Pharmaceuticals, Inc",3,2018-06-21,4
